# This table summarizes useful information about galaxies in the Parent Disc Sample of
# Erwin (2017, in prep). Most of the data is taken from xxx
#
# Except for the following columns, values are from Herrera-Endoqui et al. (2015: A&A, 582, A86)
#    dist, logmstar -- distance in Mpc and log of galaxy stellar mass (in solar masses), from 
#       Munoz-Mateos et al. (2015: ApJS, 219, 3)
#    bar_strength -- Buta et al. (2015)
#    A2, A4 -- Diaz-Garcia et al. (2016)
#    Re, Re_kpc, h_kpc -- Salo et al. (2015)
#    R25, etc.; t_s4g -- main S4G table
#    B_tc, BmV_tc, m21c, W_gas, t_leda -- HyperLeda (as of 29 March 2017)
#    gmr_tc -- total g-r color, based on BmV_tc as described in paper
#    weight_BmVtc -- B_t-based weights for galaxy colors (see paper)
#    w25, w30, w40 -- V/V_max weights assuming D_max = 25, 30, or 40 Mpc
#    M_HI, logfgas -- based on dist + m21c, as described in paper
#    inclination -- Munoz-Mateos et al. (2015)
#    sma_dp_kpc2 -- deprojected bar semi-major axis (in kpc) using bar size and
#       PA from Herrera-Endoqui et al. and galaxy inclination and PA from Munoz-Mateos et al.
#
# name logmstar dist B_tc BmV_tc weight_BmVtc gmr_tc m21c M_HI logfgas w25 w30 w40 sma sma_kpc sma_ell_kpc sma_dp_kpc sma_dp_kpc2 sma_ell_dp_kpc2 bar_strength A2 A4 inclination R25 R25_5 R25_kpc R25_5_kpc R25c_kpc Re Re_kpc h_kpc W_gas t_s4g t_leda
PGC010813 7.8579997355 12.6 14.58 -99.0 3.03703931525 -111.06 15.533 208793212.471 0.461716640853 1.70886750162 2.9529230428 6.99952128664 0.0 0.0 0.0 0.0 0.0 0.0 3 -999.999 -999.999 62.6192493705 49.7876072231 13.5 3.0413489977 0.824667296924 3.16276015404 9.81 0.599258235765 0.333043415024 30.53 5.0 5.0 
PGC011248 9.80399963274 33.181 13.623 -99.0 3.31329479812 -111.06 15.266 1851630079.32 -0.536445405552 1.0 1.0 1.0 14.4 2.31646862046 2.24407897607 3.87686762175 4.0937023866 3.96577418702 1 0.647 0.293 66.0636953597 69.5218394991 42.45 11.1836916414 6.82875645408 11.4970172806 49.61 7.98055612925 4.30300132839 89.57 6.4 6.4 
PGC011367 9.58199970659 21.861 12.98 -99.0 2.03015023442 -111.06 -99.0 4.08804186418e+54 45.029515628 1.0 1.0 1.41634776395 0.0 0.0 0.0 0.0 0.0 0.0 3 -999.999 -999.999 18.3950235076 48.8788809792 33.35 5.18042914254 3.5346003927 5.58940704309 26.88 2.84887731801 1.86745603956 37.14 6.9 6.9 
PGC011677 9.0310002441 18.3 15.188 -99.0 7.93016685144 -111.06 15.487 459491482.72 -0.368722778529 1.62729674906 2.81196878237 6.66540748413 17.2 1.52599810923 -66.4740746128 -88.6320994837 1.56426045153 0.0 2 0.467 -999.999 15.0718449953 34.8434584152 24.7 3.09134021282 2.19140426151 3.24449271476 37.02 3.28444476765 1.95718129591 27.68 9.1 9.1 
PGC011744 9.16000006888 21.792 13.868 -99.0 3.72479162298 -111.06 15.014 1007324661.56 -0.156830602301 1.0 1.63106960029 3.86623905255 7.4 0.781813686277 -79.1586357356 -105.544847647 0.783741341308 0.0 1 -999.999 -999.999 59.2068110768 35.0849817306 21.2 3.70674579727 2.23979056069 3.83700887591 9.39 0.992058177587 0.745681215912 46.35 1.0 1.0 
PGC012068 9.28600038911 27.6 13.686 0.36 3.48783338506 0.2232 14.67 2218162966.62 0.0599930611314 1.0 1.0 1.0 20.9 2.79659661116 2.77987055487 3.07759435677 3.09188100252 3.07338889126 1 0.513 0.211 25.4557973261 61.5348653648 25.95 8.23388497354 3.47232928514 8.6817004225 38.93 5.20916296997 2.71457203113 50.19 10.0 10.0 
PGC012608 8.80799949906 27.833 14.812 -99.0 3.57765175571 -111.06 15.029 1620672732.71 0.401695826261 1.0 1.0 1.02447158023 0.0 0.0 0.0 0.0 0.0 0.0 3 -999.999 -999.999 49.3399658547 42.7682278081 24.1 5.77106190862 3.25200736916 5.86483412111 38.01 5.12899585485 2.38179178726 58.76 9.0 9.0 
PGC012633 9.92700006722 29.775 13.6 -99.0 3.25077532082 -111.06 16.118 680266095.791 -1.0943212408 1.0 1.0 1.39516207916 0.0 0.0 0.0 0.0 0.0 0.0 3 -999.999 -999.999 12.2927336523 36.0679330385 23.4 5.20651931361 3.37786342811 5.42684582705 25.62 3.69832739437 1.47009235692 55.44 2.3 2.3 
PGC012664 9.69300018673 34.7 14.099 -99.0 3.10817084631 -111.06 14.501 4096700696.36 -0.0805659510325 1.0 1.0 1.0 6.6 1.11031924951 1.14817104211 1.78324000679 1.83754117573 1.9001846249 2 0.412 0.141 55.2660240737 60.6905753603 30.95 10.2099869828 5.20672435944 10.6911688449 36.27 6.10170896662 3.43240055269 97.64 6.7 6.7 
PGC012981 9.32699907424 22.7 14.515 -99.0 2.97632546379 -111.06 14.073 2600321222.59 0.0880279262633 1.0 1.0 1.0 19.1 2.10200470269 1.85713766272 2.10200470269 2.10509791677 1.85987054165 2 -999.999 -999.999 39.3133648947 62.2474055236 34.85 6.85048896025 3.83533318789 7.25640595043 50.33 5.53894747049 3.00058419994 47.27 8.7 8.7 
PGC013684 8.94799997844 16.889 13.946 -99.0 3.54724804141 -111.06 15.301 464497261.08 -0.281016820934 1.0 1.0 1.79212445796 8.0 0.655040845514 -61.3486691877 -81.7982255836 1.1771036802 0.0 2 0.355 0.116 60.0109588722 58.4953379927 34.4 4.78960445718 2.81667563571 4.92379144356 38.08 3.11799442465 1.86219924369 79.5 8.1 8.1 
PGC013716 10.0970003258 28.011 12.457 -99.0 1.67283656551 -111.06 15.307 1270669229.46 -0.992967812583 1.0 1.0 1.0 0.0 0.0 0.0 0.0 0.0 0.0 3 -999.999 -999.999 67.6404349814 71.1412111698 37.65 9.66104994099 5.11290887935 9.72801713994 29.99 4.07267296924 2.22564312414 133.27 4.0 4.0 
PGC013821 9.57800048575 17.153 12.864 -99.0 1.88947891818 -111.06 15.753 315976992.665 -1.07834502441 1.0 1.0 1.8713702074 7.2 0.598752090757 -62.3076394444 -83.0768525925 0.641302426573 0.0 1 -999.999 -999.999 50.7012467096 56.7703085593 34.3 4.72101957539 2.85238843236 4.84212282137 13.78 1.1459449737 0.693554505127 64.39 8.9 8.9 
PGC014037 9.40300033853 35.361 15.22 -99.0 8.64237188625 -111.06 16.077 996378534.233 -0.404575975909 1.0 1.0 1.0 14.4 2.46866118828 2.23722420188 2.55437859065 2.53426729777 2.2966797386 2 0.163 -999.999 64.3440756179 36.3179440065 18.0 6.22615963937 3.08582648535 6.24051241965 16.32 2.79781601338 1.75309231329 73.37 -1.0 -1.0 
PGC014487 9.07900026389 22.4 14.418 -99.0 2.92482440024 -111.06 15.234 869103147.576 -0.139928941106 1.0 1.08547470921 2.57297708851 0.0 0.0 0.0 0.0 0.0 0.0 3 -999.999 -999.999 42.9077398005 39.0950033536 29.4 4.24564552939 3.1927859792 4.26524253875 42.77 4.6447434126 2.82735316219 34.79 7.9 7.9 
PGC015214 8.70500025675 25.028 14.711 -99.0 3.25627792432 -111.06 15.502 847671494.07 0.223227321978 1.0 1.0 2.1772160895 17.8 2.1598351635 -90.9132863065 -121.217715075 2.19280935121 0.0 2 0.254 -999.999 47.0423546007 36.9931449969 22.5 4.48871322319 2.73012871791 4.53024677528 36.26 4.39975410273 2.54702808523 17.96 9.0 9.0 
PGC015869 9.45199968651 31.4 13.793 -99.0 3.74834766832 -111.06 14.792 2565869605.5 -0.0427651042492 1.0 1.0 1.0 4.5 0.685041087921 0.66220638499 0.913388117228 0.908050207493 0.877781867243 1 0.254 0.066 51.9619616059 46.6789689482 30.5 7.10600259361 4.64305626257 7.64936459999 34.88 5.30982958815 2.81095193077 81.4 8.0 8.0 
PGC016090 8.88900012236 30.569 15.216 -99.0 8.55133186953 -111.06 14.617 2857180977.26 0.566937627628 1.0 1.0 1.52172535949 8.4 1.24490146171 -111.040764308 -148.054352411 1.25443569434 0.0 1 0.304 -999.999 58.8399447869 34.1288185747 23.8 5.05797811073 3.52722080818 5.58440549199 48.02 7.11668668945 3.19732192083 70.97 9.0 9.0 
PGC016389 7.27000066782 9.125 13.925 0.233 3.60454015282 0.08096 14.791 216890750.919 1.06624036456 10.4501231064 18.0578127279 42.8037042438 0.0 0.0 0.0 0.0 0.0 0.0 3 -999.999 -999.999 57.5114749308 37.5942352482 20.9 1.66313914935 0.924599423072 1.64032002475 19.81 0.876378687611 0.577365888541 34.1 8.0 8.0 
PGC016784 9.45700030297 24.9 12.982 0.361 2.03279991585 0.22432 14.674 1798763143.4 -0.202026322664 1.0 1.0 1.0 22.9 2.76445349429 2.92440549778 2.76445349429 2.76465089932 2.92461432471 1 0.523 -999.999 37.2654468742 63.69733386 42.3 7.68944616447 5.10639226238 8.08900419584 74.9 9.04181514072 3.6625990837 15.87 9.0 9.0 
PGC027616 9.57999955276 28.736 13.611 -99.0 3.28057313487 -111.06 14.42 3027108001.84 -0.0989716366721 1.0 1.0 1.0 12.7 1.76931229244 1.7344833103 1.9922177781 2.00069165223 1.96130795829 2 0.337 -999.999 28.2452582883 55.991390725 26.9 7.80049258902 3.74759847769 8.07461879977 32.95 4.59045984534 2.21233694519 73.87 6.0 6.0 
PGC027825 9.24399989158 26.292 13.609 -99.0 3.2751408206 -111.06 -99.0 5.91319952483e+54 45.5278226417 1.0 1.0 1.45448451908 9.1 1.15995054905 -95.5047196568 -127.339626209 1.25030355222 0.0 2 -999.999 -999.999 47.0423546007 40.2829488341 28.75 5.13475039753 3.66467893244 5.35203983493 33.56 4.27779565123 2.12755325431 -99.0 7.0 7.0 
PGC027833 9.72999936762 28.8 12.723 -99.0 1.75355054335 -111.06 14.513 2791002732.2 -0.284239105991 1.0 1.0 1.0 7.2 1.00530870482 0.617845974838 1.14493491382 1.14385423835 0.702993750651 2 0.208 0.078 28.4979174667 60.2727843783 31.8 8.41566038879 4.44011344629 8.43506048957 28.76 4.01564977093 2.18138026325 38.32 7.4 7.4 
PGC028380 9.58199970659 35.083 14.199 -99.0 2.9322266492 -111.06 15.414 1806212040.49 -0.325230973567 1.0 1.0 1.0 10.1 1.71787894214 1.83693985892 2.10907909728 2.09847684908 2.24391583862 1 0.466 0.174 47.2089710456 40.6556823705 24.4 6.91500402204 4.15012338497 7.07607515734 23.95 4.07358422418 2.5774987613 75.18 5.7 5.7 
PGC029653 7.58700002579 1.435 12.023 0.33 1.40709943511 0.1896 12.277 54334927.0427 0.148079062463 33.6716441322 58.1846010604 137.919054365 0.0 0.0 0.0 0.0 0.0 0.0 3 -999.999 -999.999 46.8753288401 161.853186755 82.1 1.1260239158 0.571175429666 1.16828180953 47.91 0.333313213584 0.0 18.53 9.9 9.9 
PGC031979 9.47099965431 30.2 13.844 -99.0 3.75249547403 -111.06 14.59 2858835537.21 -0.014810482276 1.0 1.0 1.0 0.0 0.0 0.0 0.0 0.0 0.0 3 -999.999 -999.999 30.4511599854 43.7644278083 26.5 6.40770717189 3.87996024532 6.5720772037 28.45 4.16546675393 2.48097835309 68.26 6.7 6.7 
PGC032091 9.69300018673 35.042 14.214 -99.0 2.9190963557 -111.06 14.894 2909062531.51 -0.229247130041 1.0 1.0 1.0 14.5 2.463379633 2.14059195695 2.48036845805 2.48663396781 2.16079917203 2 -999.999 -999.999 26.550052852 40.5621768958 26.2 6.89103727139 4.45107216445 7.08409862599 26.44 4.49184534458 2.42277634111 59.89 7.0 7.0 
PGC035684 7.384000171 3.936 13.852 0.317 3.74512255796 0.17504 16.354 9565010.81986 -0.403314705367 162.425703603 280.671615826 665.295681958 0.0 0.0 0.0 0.0 0.0 0.0 3 -999.999 -999.999 58.3248115061 34.9237808823 24.0 0.666424267582 0.45797396553 0.661836635193 26.92 0.513694131336 0.320619940368 14.98 9.9 9.9 
PGC035705 8.87499988803 22.431 14.615 -99.0 3.08109001163 -111.06 14.608 1551217004.49 0.315672668815 1.35604505682 2.34324585819 5.55436055274 15.5 1.6856010472 1.42732346738 1.79434950185 1.78536515389 1.51180113837 2 -999.999 -999.999 52.7406840234 30.2079500656 20.6 3.28506788801 2.24021816595 3.33076773457 21.43 2.33047938332 1.38393283398 61.41 7.9 7.9 
PGC036217 9.78100026996 27.3 13.85 -99.0 3.74714808784 -111.06 14.325 2981951531.67 -0.306499689767 1.0 1.0 1.0 9.6 1.27059850193 1.16140644317 1.36324630936 1.36152294391 1.24451706592 1 0.345 0.138 38.5436354902 63.4046711951 39.6 8.39186252455 5.24121882045 8.54787889724 39.29 5.20018907716 2.80087557269 46.89 5.9 5.9 
PGC036274 9.64400014244 27.3 12.717 -99.0 1.74924968864 -111.06 14.978 1634182593.12 -0.430699562244 1.0 1.0 1.0 0.0 0.0 0.0 0.0 0.0 0.0 3 -999.999 -999.999 47.8714447418 49.9023795111 26.9 6.60478006765 3.56032288561 6.58958949503 34.2 4.52650716312 2.56343247764 65.32 9.0 9.0 
PGC037373 9.40199987807 27.5 13.119 -99.0 2.23240924045 -111.06 14.537 2489090422.71 -0.00595920429392 1.0 1.0 1.0 10.6 1.41323055293 1.12991782416 1.66654546336 1.64676781887 1.31663747782 2 -999.999 -999.999 53.6665081789 57.9590495105 31.65 7.72731128179 4.21969311323 7.92553170091 30.06 4.00770853029 2.1903740334 90.13 5.8 5.8 
PGC038250 9.39200012799 36.181 15.027 -99.0 5.22853470264 -111.06 14.988 2844044702.12 0.0619362902742 1.0 1.0 1.185054369 10.1 1.77164375924 1.97336557341 2.12246430563 2.12986608274 2.37237558721 2 -999.999 -999.999 38.9300332076 31.3416065766 16.75 5.49763977189 2.93812207597 5.51031314043 27.37 4.80097917727 2.09317079 39.25 5.0 7.0 
PGC040447 8.32800019469 9.833 15.546 -99.0 25.1825845783 -111.06 15.548 125414388.354 -0.229652830249 11.8785083834 20.5260624865 48.6543703384 0.0 0.0 0.0 0.0 0.0 0.0 3 -999.999 -999.999 61.1741457007 33.4288360078 16.0 1.59360892281 0.762746951737 1.59728257078 23.57 1.12362160328 0.707924514581 27.96 10.0 10.0 
PGC042068 9.22999906595 24.931 14.227 -99.0 2.91101447717 -111.06 18.261 66260496.1559 -1.40874438241 1.0 1.31263707931 3.11143603985 0.0 0.0 0.0 0.0 0.0 0.0 3 -999.999 -999.999 54.9632553254 32.970175183 30.05 3.98506502551 3.63210699828 4.00345924991 26.42 3.19335330764 2.73671103677 7.64 3.1 10.0 
PGC042160 8.74100023937 16.1 13.934 -99.0 3.58058090755 -111.06 16.411 151854280.419 -0.559573201196 3.0643784386 5.2952459419 12.5516940845 11.3 0.882020701525 -58.4826558069 -77.9768744091 0.89794021842 0.0 2 -999.999 -999.999 42.5499474723 32.0716463767 22.2 2.5033500917 1.73281943131 2.5033500917 24.28 1.89517368434 1.04648243764 31.34 9.5 9.5 
PGC042868 9.92000012954 25.4 12.828 0.504 1.85094433494 0.38448 13.86 3961345473.29 -0.322157410186 1.0 1.0 1.0 12.1 1.49002496788 1.66242455094 1.72399583061 1.71761163059 1.91634355479 2 -999.999 -999.999 36.4606370322 67.1616341571 50.85 8.27045551882 6.26179914188 8.46309917538 53.34 6.56842411461 4.32488982619 50.09 8.0 8.0 
PGC043020 9.8539998018 25.8 12.607 -99.0 1.69834785739 -111.06 14.515 2235706029.35 -0.504585103759 1.0 1.0 1.0 0.0 0.0 0.0 0.0 0.0 0.0 3 -999.999 -999.999 43.5285226491 77.1118734831 54.9 9.64529287985 6.86699149153 9.75698010758 59.46 7.43736455531 4.62790197077 65.8 8.9 8.8 
PGC043345 9.81200036748 23.3 11.998 -99.0 1.38420877958 -111.06 13.809 3493712213.94 -0.268713239318 1.0 1.0 1.0 19.3 2.18015659467 2.43149589121 2.23663733547 2.2301662769 2.48727093835 1 0.289 0.173 38.3492563253 68.726029583 56.95 7.76339412544 6.43315637651 7.83522792685 55.98 6.32358373936 3.78127263472 59.44 9.0 9.0 
PGC043458 9.87300013963 31.3 12.136 0.291 1.51513058622 0.14592 13.058 12591108351.0 0.227063821578 1.0 1.0 1.0 11.3 1.714735898 0.682859428405 1.79060916782 1.7724473373 0.705841859987 1 0.155 -999.999 67.56868186 98.4285879339 54.25 14.9361976212 8.23224977577 14.8675720268 74.87 11.3612634233 4.23676338691 117.41 9.0 9.0 
PGC044735 9.36199965705 26.0 13.815 -99.0 3.76167219104 -111.06 14.38 2571117841.68 0.0481223250116 1.0 1.0 1.0 7.5 0.945385790124 1.20063995346 1.68908927836 1.68824052863 2.14406547136 2 -999.999 -999.999 61.6086065298 52.7377084188 31.0 6.64766401904 3.90759459918 6.70917409689 23.46 2.95716675151 2.01871379051 75.89 9.7 9.7 
PGC044906 9.28899998178 43.1 14.689 -99.0 3.20785416032 -111.06 15.895 1750369859.72 -0.0458701553415 1.0 1.0 1.0 27.3 5.70445785761 6.26863500836 6.62385765884 6.59787182815 7.25040860237 1 0.687 -999.999 55.8690519169 38.2931642643 22.6 8.00152900295 4.7223717063 8.0569929523 45.33 9.47190749764 3.22960075631 75.28 8.0 8.0 
PGC044952 9.6590000968 29.7 13.287 -99.0 2.52289710762 -111.06 15.443 1260341349.06 -0.558511912053 1.0 1.0 1.0 0.0 0.0 0.0 0.0 0.0 0.0 3 -999.999 -999.999 56.1693577798 42.9656369782 26.7 6.18660179019 3.84452039852 6.35992747033 16.78 2.41614428042 1.41167333285 75.17 5.0 5.0 
PGC045195 9.63700013626 25.0 12.663 -99.0 1.71847992981 -111.06 13.678 4537903993.46 0.0198551672008 1.0 1.0 1.0 22.0 2.66647274138 -90.8115773398 -121.08210312 2.9856024678 0.0 2 -999.999 -999.999 49.5819249346 108.923416431 58.0 13.2018782187 7.02979177272 13.4783187325 68.69 8.32545511842 5.44554335442 49.08 7.7 7.7 
PGC045257 9.27999982907 39.472 14.191 -99.0 2.94081936196 -111.06 -99.0 1.33276491188e+55 45.8447537213 1.0 1.0 1.0 10.6 2.02847405037 2.03804232419 2.31552226505 2.19279376705 2.20313713387 2 -999.999 -999.999 64.4875004695 39.0950033536 26.55 7.48143394358 5.08075339975 7.85208235094 35.78 6.84705674739 2.65309096551 -99.0 9.0 9.0 
PGC045359 8.63700012985 23.6 15.368 -99.0 12.9125863986 -111.06 14.71 1563145094.55 0.556999162209 1.0 1.53683681403 3.64287244807 0.0 0.0 0.0 0.0 0.0 0.0 3 -999.999 -999.999 50.8598801529 33.0461792862 17.5 3.78100904737 2.00227862216 3.98664639468 36.98 4.23110076843 2.5221845684 33.18 9.9 9.9 
PGC045652 9.99499996334 21.7 14.251 -99.0 2.90472593054 -111.06 14.709 1322801728.74 -0.873505209523 1.0 1.0 1.0 0.0 0.0 0.0 0.0 0.0 0.0 3 -999.999 -999.999 64.2006142404 106.689395571 113.0 11.2242013133 11.8881051075 11.7261500566 0.0 0.0 0.0 84.27 6.7 6.7 
PGC045824 9.24499910717 32.0 13.002 -99.0 2.05971792229 -111.06 15.465 1433755981.52 -0.0885238644168 1.0 1.0 1.10848555744 16.6 2.57532785494 -116.238818995 -154.985091993 2.59781122114 0.0 2 -999.999 -999.999 51.2551343071 36.2344150532 25.75 5.62141556591 3.99486097981 5.76561570344 38.11 5.91239425012 3.4075000606 48.76 6.7 6.7 
PGC046382 9.1990005517 23.3 13.717 0.433 3.57457610829 0.30496 15.761 578744834.972 -0.436513423536 1.0 1.0 1.62971705665 0.0 0.0 0.0 0.0 0.0 0.0 3 -999.999 -999.999 21.5490297806 43.7644278083 29.55 4.94369460613 3.33801178096 5.04721301879 29.51 3.3334933217 2.30215499479 22.42 9.9 9.9 
PGC047721 10.3360011612 30.125 13.801 -99.0 3.75533807874 -111.06 -99.0 7.76299662373e+54 44.5540282361 1.0 1.0 1.0 0.0 0.0 0.0 0.0 0.0 0.0 3 -999.999 -999.999 56.5436534589 65.9357961835 42.05 9.62992199369 6.14140183744 10.2240453969 70.36 10.2760768914 2.68337636051 124.9 4.0 4.0 
PGC047846 9.6459996409 20.917 15.061 -99.0 5.66955985182 -111.06 16.574 220584036.118 -1.30242556197 1.0 1.29677782353 3.07384372984 0.0 0.0 0.0 0.0 0.0 0.0 3 -999.999 -999.999 27.7337018897 39.4567449658 29.55 4.00124468256 2.99661770053 4.1514050568 35.6 3.61013841418 2.0986464742 32.15 8.9 8.9 
PGC048087 9.78599998457 36.5 14.052 -99.0 3.23214444002 -111.06 15.146 2502424682.46 -0.387638969542 1.0 1.0 1.0 0.0 0.0 0.0 0.0 0.0 0.0 3 -999.999 -999.999 18.770442014 48.3193690553 31.1 8.55044224915 5.50335733159 9.14089200596 35.43 6.26958039415 3.15000848423 40.66 8.0 8.0 
PGC048179 9.84599981623 22.7 12.366 0.446 1.65587131517 0.31952 14.508 1741915166.55 -0.604972815727 1.0 1.0 1.0 25.9 2.85036239789 2.88888080867 3.04845708191 3.05899998773 3.10033782541 1 0.395 0.194 22.6628823587 65.6328487185 38.55 7.22306579356 4.24252781616 7.47689997562 37.36 4.1115652195 2.49896443895 30.98 8.9 8.9 
PGC049521 8.93599971628 28.625 14.558 -99.0 3.01365960766 -111.06 14.909 1914548078.08 0.346066560527 1.0 1.0 1.22445685789 18.0 2.49800014544 2.35228347029 3.94128911837 3.77977701568 3.5592900231 2 -999.999 -999.999 63.8417804502 39.185126644 22.6 5.43802511421 3.13637796039 5.42551800352 21.26 2.95041572734 1.98271822655 69.38 8.0 8.0 
PGC050229 9.50400028752 22.528 14.08 -99.0 3.15585058576 -111.06 14.813 1295449718.7 -0.391579726478 1.0 1.26822366187 3.00615979111 0.0 0.0 0.0 0.0 0.0 0.0 3 -999.999 -999.999 51.4913938771 36.9080631244 32.15 4.03105154081 3.5113819601 4.15353955844 13.49 1.47336057984 2.66373544712 95.59 1.1 1.6 
PGC051291 9.32099948073 37.986 14.294 -99.0 2.90442481259 -111.06 15.337 2273120265.93 0.0356229331951 1.0 1.0 1.0 20.0 3.68322303832 3.37014908007 3.75688749909 3.74212724338 3.42404642769 2 -999.999 -999.999 64.5592001883 34.3653882434 19.2 6.32876948495 3.53589411679 6.41681143849 21.93 4.03865406152 2.44252935786 68.02 2.0 2.0 
PGC051523 9.25100030812 23.417 13.297 -99.0 2.5420256351 -111.06 15.53 723165664.665 -0.391762510123 1.0 1.0 1.75624946989 18.3 2.07757544906 -85.0613882627 -113.41518435 2.07763813497 0.0 2 0.538 0.179 56.0193031084 42.4738133987 24.0 4.82199737405 2.72468911352 4.9003485284 18.68 2.12071636002 1.01994195816 41.77 9.0 9.0 
PGC052460 9.52999980808 26.139 13.447 -99.0 2.86274685418 -111.06 14.216 3022408929.15 -0.0496465844576 1.0 1.0 1.57511790279 0.0 0.0 0.0 0.0 0.0 0.0 3 -999.999 -999.999 47.4581394007 39.4567449658 22.65 5.0001689897 2.87032870337 5.33316084991 13.12 1.66263631736 1.12164588757 91.79 1.4 1.4 
PGC052853 9.88500028719 34.75 13.475 -99.0 2.92951213787 -111.06 13.968 6712509354.96 -0.0581153832213 1.0 1.0 1.0 0.0 0.0 0.0 0.0 0.0 0.0 3 -999.999 -999.999 44.1427630259 38.6474865508 34.15 6.51104238548 5.75333915109 6.97670761326 28.16 4.74418830146 2.96865561293 94.37 6.0 6.0 
PGC052940 9.60200028389 28.8 12.403 0.363 1.66418264523 0.22656 14.26 3523386302.41 -0.0550400222593 1.0 1.0 1.0 30.2 4.21671151189 3.13111773689 4.35633772089 4.37832347892 3.2511226495 1 -999.999 -999.999 60.2296108648 67.1616341571 39.0 9.37752436779 5.44542215112 10.1879827593 155.99 21.7802923424 0.0 106.89 9.9 9.9 
PGC053093 10.2399998153 38.575 13.573 -99.0 3.1785324949 -111.06 15.607 1828046150.22 -0.978012659693 1.0 1.0 1.0 5.7 1.06599520035 0.939758926624 1.58964196543 1.59326161367 1.40458589626 1 0.423 0.143 56.4688890138 44.9905450651 26.0 8.41398335096 4.86243424721 8.91254320808 9.55 1.78600950234 1.23842459942 134.66 2.9 2.9 
PGC053134 9.6420003199 30.7 13.838 -99.0 3.7567141581 -111.06 13.291 9773543203.2 0.348051717165 1.0 1.0 1.0 13.7 2.03907594599 -111.516616973 -148.688822631 2.69065355146 0.0 1 0.548 0.27 41.6452497911 45.4068374531 38.65 6.75824744775 5.75257557026 7.12580755148 71.72 10.6746369961 3.71349962427 66.05 8.0 8.0 
PGC053568 8.96700009026 29.097 14.291 -99.0 2.90435622867 -111.06 14.514 2846241287.44 0.487271623959 1.0 1.0 1.0 9.8 1.38244782198 -105.693778634 -140.925038179 1.46605819004 0.0 2 -999.999 -999.999 65.6339721766 42.1814257239 28.4 5.95036939999 4.00627736165 6.20217373693 32.8 4.62696822049 2.63017751436 67.75 8.0 8.0 
PGC053779 9.65099972822 25.764 13.671 -99.0 3.44596722657 -111.06 17.188 190108645.29 -1.37199786114 1.0 1.0 1.2391962843 10.1 1.26156352265 1.61130390517 1.46141516981 1.45177218927 1.85424368728 2 0.145 -999.999 49.5013570023 43.3631931224 34.75 5.41637848207 4.3405279616 5.79040584398 21.23 2.65178154316 2.72110508327 63.01 3.0 3.0 
PGC054944 9.97400020817 29.367 12.788 -99.0 1.81089983628 -111.06 15.671 998836611.285 -0.974505755601 1.0 1.0 1.0 16.3 2.32071412988 2.37054541488 2.47732673987 2.4691305769 2.52214871812 1 0.318 0.166 47.706415204 48.6543029208 28.8 6.92716124342 4.10040287979 7.54319433933 20.42 2.90729954185 1.69326706421 94.0 1.8 1.8 
PGC065367 6.68899968063 2.054 13.502 -0.003 2.9958285752 -0.18336 14.922 9740385.92913 0.299576484007 180.725197586 312.293141429 740.250409314 0.0 0.0 0.0 0.0 0.0 0.0 3 -999.999 -999.999 42.9077398005 64.5834520417 28.35 0.643126126554 0.282311104647 0.655082733941 74.62 0.743070710009 0.361039555911 8.12 9.9 9.9 
PGC066242 9.76099965348 40.35 13.568 -99.0 3.16530612406 -111.06 15.998 1395283197.17 -0.616337289252 1.0 1.0 1.0 11.7 2.28877899789 3.00769034979 3.01258090321 2.97852257108 3.91408414789 1 0.204 0.122 64.7742533175 54.4654698832 30.15 10.6546515879 5.89800741764 11.0037129519 27.92 5.46177005309 3.34024798196 95.7 4.1 4.1 
PGC066559 9.52399994175 37.861 14.757 -99.0 3.37769252176 -111.06 15.126 2742580900.28 -0.0858404945518 1.0 1.0 1.0 14.7 2.69826049015 2.87722674715 3.50590308584 3.57320814735 3.81020664692 1 -999.999 -999.999 44.2299952525 35.0042885118 23.1 6.42521691681 4.24012362737 7.653988302 25.89 4.75224245509 3.16357275834 65.56 8.0 8.1 
PGC067871 9.2729989447 36.0 14.449 -99.0 2.9370603349 -111.06 14.725 3587403996.71 0.281781342947 1.0 1.0 1.0 14.6 2.5481783143 2.51327176205 3.85717402371 3.93387849669 3.87998975016 1 0.532 0.251 50.3830472225 46.7865750848 29.3 8.16579013916 5.11380990473 8.33677756874 53.13 9.27292560541 4.25633044869 66.12 7.0 7.0 
PGC068771 9.81800011374 39.347 15.375 -99.0 13.1947842644 -111.06 15.298 2528124961.8 -0.415201577015 1.0 1.0 1.0 17.2 3.28106271059 3.87718602283 3.28106271059 3.28107049123 3.8771952171 1 -999.999 -999.999 31.9596891982 50.1327184293 28.75 9.5632902918 5.48433447264 10.0602167753 43.32 8.26369980365 3.86249754442 34.86 6.6 6.6 
PGC069224 8.284998893 12.431 15.126 -99.0 6.70180427284 -111.06 14.85 381230307.172 0.296188526026 7.53879313929 13.0270345447 30.8788966985 21.3 1.28368991346 -45.1551487165 -60.2068649553 1.28675306291 0.0 2 -999.999 -999.999 65.5623483605 30.7695577875 27.0 1.85439300345 1.62721256636 1.87586586241 51.9 3.12786415533 1.39162834703 40.2 9.8 9.8 
